M11;M12;M13;M14;M21;M22;M23;M24;M31;M32;M33;M34;M41;M42;M43;M44
-0.999302821325464;-3.78210242955198E-03;3.71425226954191E-02;-242.965846497043;2.87517655056289E-03;-0.99969714972519;-2.44405849179834E-02;-51.9183499794788;3.72237108678116E-02;-2.43167541531028E-02;0.999011056403625;-34.2579147106853;0;0;0;1;
-0.999298690116108;-3.83207586242793E-03;3.72483976409078E-02;-242.968468993151;2.89668953457946E-03;-0.999679901176355;-2.51337298022662E-02;-51.8873769623356;3.73327888319484E-02;-2.50082062255106E-02;0.998989916114978;-34.2936472447636;0;0;0;1;
-0.999294223368292;-3.87005238496724E-03;3.73641250038141E-02;-242.972542835472;2.9067586686787E-03;-0.999662866721545;-2.58012335384319E-02;-51.8571664086937;3.74513804392456E-02;-2.56744151364788E-02;0.998968577338945;-34.3284192852861;0;0;0;1;
-0.999289354037363;-0.003894683251864;3.74915770534783E-02;-242.974770758374;2.90417385811663E-03;-0.999646241229452;-2.64378170435922E-02;-51.828551582011;3.75812810025296E-02;-0.026310147057671;0.998947157501343;-34.3609462388758;0;0;0;1;
-0.999284015266882;-3.90450971705177E-03;3.76325874205721E-02;-242.977736439381;2.88761597172519E-03;-0.99963023031401;-2.70382010562791E-02;-51.801488161271;3.77242429492946E-02;-2.69101736566189E-02;0.998925785054963;-34.3916878273535;0;0;0;1;
-0.999278131112156;-3.89804828536137E-03;3.77891770294348E-02;-242.982607354204;2.85573856369751E-03;-0.99961504909794;-2.75970718406693E-02;-51.7764394103897;3.78822047702188E-02;-2.74692343629786E-02;0.998904589900987;-34.4207225866408;0;0;0;1;
-0.999271628922507;-3.87374013620558E-03;3.79632159849109E-02;-242.986221245452;2.80712410390089E-03;-0.999600917506906;-2.81091759682821E-02;-51.7530655659484;3.80569531731738E-02;-2.79821345988418E-02;0.998883711178867;-34.4468040504216;0;0;0;1;
-0.999264424438826;-3.82996677284893E-03;3.81568002518678E-02;-242.992745959156;2.74029417061838E-03;-0.999588059963055;-2.85692346266801E-02;-51.7324190010233;3.82505011575083E-02;-2.84436589385876E-02;0.998863282650526;-34.4710662554598;0;0;0;1;
-0.999256431693775;-3.76501674096502E-03;3.83719737251672E-02;-242.997782781064;2.65369104710909E-03;-0.999576706745614;-2.89718010386019E-02;-51.7140155714694;3.84648104434582E-02;-0.028848431162441;0.998843444378054;-34.4915981192862;0;0;0;1;
-0.999247564698813;-3.67727068924173E-03;3.86106478030273E-02;-243.004203838309;2.54584277020935E-03;-0.999567071842816;-2.93119015447405E-02;-51.6987004866062;3.87017199628226E-02;-2.91915495967109E-02;0.998824324045055;-34.5091911469963;0;0;0;1;
-0.999237721593122;-3.56488058101584E-03;3.88750224672627E-02;-243.010665502916;2.41506634201545E-03;-0.999559375745287;-2.95841480231541E-02;-51.6861776144201;3.89633571442548E-02;-2.94677109076244E-02;0.998806042639868;-34.5230271996461;0;0;0;1;
-0.999226797291624;-3.42598740808203E-03;3.91672080266618E-02;-243.018757678034;2.25967921941982E-03;-0.999553826364927;-2.97832511499183E-02;-51.6771797548893;3.92517696944923E-02;-2.96717173334044E-02;0.998788710271766;-34.5335103769994;0;0;0;1;
-0.999214679498034;-3.25866270199768E-03;3.94893073253575E-02;-243.027381931241;2.07794255085891E-03;-0.999550615977383;-2.99039839150124E-02;-51.6715797829822;3.95690084586064E-02;-2.97984431913582E-02;0.99877241969979;-34.5398659305156;0;0;0;1;
-0.999201241930481;-3.06091090330129E-03;3.98435559284817E-02;-243.036969475605;1.86806622323279E-03;-0.999549919695937;-2.99410815508028E-02;-51.6697252612521;3.99172701116899E-02;-2.98427354692605E-02;0.998757239115964;-34.5419695395894;0;0;0;1;
-0.999186352713526;-2.8306460150305E-03;4.02320766824082E-02;-243.045316542581;1.62819406789962E-03;-0.999551889208165;-2.98892918026942E-02;-51.671883521997;4.02986542594023E-02;-2.97994668329307E-02;0.99874321536687;-34.5384794279726;0;0;0;1;
-0.999169878682057;-2.56634868546285E-03;4.06567016481783E-02;-243.057219724338;1.35706134638748E-03;-0.999556640492696;-0.02974358471094;-51.6782161838319;4.07150085224909E-02;-0.029663720288921;0.998730369909534;-34.5314384934572;0;0;0;1;
-0.999151722948086;-2.26841439071945E-03;4.11179866484679E-02;-243.069343857713;1.05534208824526E-03;-0.999564224324946;-2.94999610634476E-02;-51.6890516431777;4.11669865662813E-02;-2.94315433815511E-02;0.998718710884717;-34.5190592536619;0;0;0;1;
-0.999131794176376;-1.93764198963695E-03;4.16161436153796E-02;-243.082619062588;7.2407158302519E-04;-0.999574601054409;-2.91563483183748E-02;-51.7042874118508;4.16549347165323E-02;-2.91009015399822E-02;0.998708167556129;-34.5016044234217;0;0;0;1;
-0.99910998956352;-1.57419540142929E-03;4.21515202954875E-02;-243.095351710661;3.63625734195142E-04;-0.999587666386131;-2.87117569133875E-02;-51.7243297647437;4.21793377224941E-02;-2.86708757725701E-02;0.99869859534883;-34.4780675001803;0;0;0;1;
-0.999086206753987;-1.17808810771082E-03;4.27242739240815E-02;-243.111209911956;-2.58519960026349E-05;-0.99960320831941;-2.81678051899118E-02;-51.7485782788467;4.27405054439437E-02;-0.028143170147533;0.998689747203026;-34.4507808026074;0;0;0;1;
-0.999060332424567;-7.48867605531431E-04;4.33346440278754E-02;-243.126247066295;-4.44731977179494E-04;-0.99962094547298;-2.75275786289794E-02;-51.7771556276234;4.33388323467738E-02;-2.75209841578304E-02;0.998681301037424;-34.4173108819741;0;0;0;1;
-0.9990322401887;-2.85890567309016E-04;4.39829663634735E-02;-243.142988127784;-8.93605671402092E-04;-0.999640547014702;-0.02679511584321;-51.8097362862857;4.39748170257814E-02;-2.68084880351452E-02;0.998672879594124;-34.3795731951323;0;0;0;1;
-0.999001810675866;2.10059996605172E-04;4.46692079752838E-02;-243.161521946386;-1.37162932459953E-03;-0.999661658408816;-2.59747442784611E-02;-51.8463739081553;4.46486382696857E-02;-2.60100861615908E-02;0.998664094938098;-34.3379241443436;0;0;0;1;
-0.998968949798435;7.2883045318331E-04;0.045392798380162;-243.180822557246;-1.86858281392363E-03;-0.99968391939094;-2.50712925362249E-02;-51.8866651767571;4.53601778753019E-02;-0.025130262977931;0.998654556964409;-34.2918404800548;0;0;0;1;
-0.998933615071003;1.25680794154878E-03;4.61524984694824E-02;-243.19992441561;-2.37076725927093E-03;-0.99970699019911;-2.40896909411432E-02;-51.9302686627148;4.61086992202108E-02;-2.41734188900843E-02;0.998643897330467;-34.2407882345142;0;0;0;1;
-0.99889580239599;1.78385305224105E-03;4.69467126001222E-02;-243.22150420354;-2.86794910083837E-03;-0.999730549247727;-2.30348381542645E-02;-51.9773494526039;4.68929720067461E-02;-2.31440439233547E-02;0.99863176517035;-34.1870243143549;0;0;0;1;
-0.9988555000049;2.30334333675489E-03;4.77743102455026E-02;-243.242129587239;-3.3534191048184E-03;-0.99975429159494;-2.19114357769422E-02;-52.027256532393;4.77121021363338E-02;-2.20465654234996E-02;0.998617796888659;-34.1282182359246;0;0;0;1;
-0.998812701259831;2.81216295075612E-03;4.86341396714065E-02;-243.264498002225;-3.82397426304629E-03;-0.99977792112832;-2.07240354460885E-02;-52.0800500077326;4.85650596918715E-02;-0.020885405523321;0.998601639700863;-34.066615336671;0;0;0;1;
-0.998767386182197;3.30962044376207E-03;4.95252936518344E-02;-243.287464171008;-4.27884548701049E-03;-0.999801147292964;-0.019477098166094;-52.1352120452307;4.94509836108493E-02;-1.96650015049988E-02;0.998582939938255;-34.0019404461273;0;0;0;1;
-0.998719526955373;3.79555705815532E-03;5.04470041197149E-02;-243.311702598778;-4.71780394199484E-03;-0.99982369003489;-1.81750150200931E-02;-52.1929070947403;0.050369125503637;-0.018389741478172;0.998561349444472;-33.9342782925669;0;0;0;1;
-0.998669101039668;4.26979132518748E-03;5.13983998842376E-02;-243.337140389662;-5.14060639378175E-03;-0.999845281942984;-1.68221979021612E-02;-52.2529689343351;5.13186203490005E-02;-1.70640281995378E-02;0.99853653821334;-33.8646801430459;0;0;0;1;
-0.998616082046233;4.73217377062732E-03;0.052378690419246;-243.36241467105;-5.54705555604254E-03;-0.999865670350784;-1.54230810357669E-02;-52.3146289565884;0.052298669708596;-1.56922842627275E-02;0.998508187929037;-33.791311957224;0;0;0;1;
-0.99856043720431;5.1824376117027E-03;5.33872231038289E-02;-243.3877784047;-5.93684769546807E-03;-0.999884621733438;-1.39820263345745E-02;-52.3783875547238;5.33086023994067E-02;-1.42788501421063E-02;0.9984759923748;-33.7150418401816;0;0;0;1;
-0.998502161088863;5.62034719622981E-03;5.44228444521695E-02;-243.415819201016;-6.30972171833658E-03;-0.999901920420034;-1.25034776028457E-02;-52.4435081905035;5.43472327971568E-02;-1.28281424111811E-02;0.998439691243077;-33.6389099148546;0;0;0;1;
-0.998441223144336;6.04557196367128E-03;5.54849077288173E-02;-243.442110342501;-6.66534025903293E-03;-0.999917373564093;-1.09917825632133E-02;-52.5099394401136;0.05541387159615;-1.13444746162049E-02;0.998399021298803;-33.5578958824099;0;0;0;1;
-0.998377611110597;6.45779662846788E-03;5.65724535070092E-02;-243.47096073041;-7.0033968679229E-03;-0.999930810020853;-9.45132812626365E-03;-52.5777193403956;5.65075045052226E-02;-9.83219374022323E-03;0.998353759897185;-33.4776082486787;0;0;0;1;
-0.998311312004937;6.8566817438836E-03;5.76845753945153E-02;-243.5000107989;-7.32358171366101E-03;-0.999942082396392;-7.88650769673857E-03;-52.6463198598381;5.76271591687961E-02;-8.29564754738768E-03;0.998303707675126;-33.395339995659;0;0;0;1;
-0.998242326459518;7.24178652121937E-03;5.88201852485243E-02;-243.52888469041;-7.62549950243466E-03;-0.99995106928864;-6.30164945429562E-03;-52.7155435272302;5.87716719349383E-02;-6.73910650513412E-03;0.998248703991888;-33.3106782372124;0;0;0;1;
-0.998170649954621;7.61271537369321E-03;5.99783305353563E-02;-243.558851222979;-7.90882332340612E-03;-0.999957674345136;-4.70106710297005E-03;-52.7855594673151;5.99400040274312E-02;-5.16682522508891E-03;0.998188609349097;-33.225684077519;0;0;0;1;
-0.99809634341547;7.96540364708964E-03;6.11575147092137E-02;-243.590177593824;-8.16958582149538E-03;-0.999961856318624;-3.08930013393857E-03;-52.8560180153804;6.11305744139051E-02;-3.58305073244328E-03;0.998123346395261;-33.1412160475629;0;0;0;1;
-0.998019376108906;8.30123878828939E-03;6.23571515206611E-02;-243.621549884843;-8.40927688665302E-03;-0.999963560446513;-1.47032016142645E-03;-52.9265826582241;6.23426737751477E-02;-1.99178656318738E-03;0.998052816143941;-33.0553395365641;0;0;0;1;
-0.997939652537548;8.63062432956827E-03;6.35764281547772E-02;-243.65237919153;-8.63836554468161E-03;-0.999962676901285;1.53118035332661E-04;-52.9969776103367;6.35753767897143E-02;-3.96393867449024E-04;0.997976960825223;-32.9673029647693;0;0;0;1;
-0.997857221149216;8.9475205501392E-03;6.48144125667244E-02;-243.685036887449;-8.85089099244757E-03;-0.999959249654824;1.77785218760275E-03;-53.0672971201875;6.48276787260236E-02;1.20037734316775E-03;0.99789575165206;-32.8814966890641;0;0;0;1;
-0.997772095382859;9.25225663917134E-03;6.60699736823099E-02;-243.718029909558;-9.04721142623743E-03;-0.999953286126797;3.4019890696483E-03;-53.1377387472076;6.60983633738928E-02;2.79666074166274E-03;0.997809192705694;-32.7954395738107;0;0;0;1;
-0.997684279506197;9.54503635918513E-03;6.73421911367868E-02;-243.75076362668;-9.22752447591418E-03;-0.999944802628334;5.02438937872042E-03;-53.2077192487541;6.73864320041363E-02;4.39135258029083E-03;0.997717287012843;-32.7075492932927;0;0;0;1;
-0.997593863546952;9.82626483613314E-03;0.068628914699541;-243.784330830339;-9.39220750921566E-03;-0.999933816232588;6.64451598207437E-03;-53.2777496181061;6.86896633531607E-02;5.98395136196665E-03;0.997620129345097;-32.6202306921041;0;0;0;1;
-0.997500908012815;1.00962863052207E-02;6.99285600913781E-02;-243.818559671594;-9.54157115089871E-03;-0.999920344955262;8.26209201845515E-03;-53.3474573322301;7.00064063752939E-02;7.57421595890266E-03;0.997517786467502;-32.5342793871041;0;0;0;1;
-0.997405512710241;0.010355997800109;0.071239009852642;-243.851875741263;-9.67648725908449E-03;-0.999904400893251;9.87697669498919E-03;-53.4165714590176;7.13344854158594E-02;9.16200763330388E-03;0.997410371314928;-32.4456036394458;0;0;0;1;
-0.997307844920396;1.06060144293736E-02;0.072557390513718;-243.886164266481;-9.79757082567218E-03;-0.999885998866809;1.14889893393614E-02;-53.4859584866226;7.26709712756902E-02;1.07471730258679E-02;0.997298063873484;-32.3581301626036;0;0;0;1;
-0.997208094548906;1.08470656921755E-02;7.38806966129121E-02;-243.921087562536;-9.9055730657559E-03;-0.999865152628602;1.30979456871141E-02;-53.5546789292489;7.40128082724774E-02;0.012329546822704;0.997181070060382;-32.2726386044469;0;0;0;1;
-0.997106486689039;1.10798559466544E-02;7.52056579975335E-02;-243.955388492353;-1.00012402588638E-02;-0.999841875506615;0.014703713024273;-53.6235000430679;7.53566811631529E-02;1.39090177804574E-02;0.997059632032336;-32.184706338041;0;0;0;1;
-0.997003354369228;1.13055426962579E-02;7.65277471303722E-02;-243.990014479326;-1.00858117301436E-02;-0.999816175315027;1.63061945338311E-02;-53.6917229701489;0.07669802981988;1.54854861975378E-02;0.996934106116836;-32.0979661730416;0;0;0;1;
-0.996900053013114;0.011531802433983;7.78286697501172E-02;-244.023409588948;-1.01672908476417E-02;-0.999787981762319;1.79058013070797E-02;-53.7597636699993;7.80186548158111E-02;1.70589875506356E-02;0.996805939210074;-32.0092169357376;0;0;0;1;
-0.996799081314336;1.17734565342589E-02;7.90757688051871E-02;-244.05569858407;-1.02611812686409E-02;-0.999757129655121;1.95035858940359E-02;-53.827601462559;7.92861882667314E-02;1.86297457038431E-02;0.996677797949339;-31.9219321510755;0;0;0;1;
-0.996702712430473;1.20428123369642E-02;8.02413466035714E-02;-244.08627559558;-1.03805579045675E-02;-0.999723463146745;2.11007405431178E-02;-53.8953039500639;8.04732691726125E-02;2.01982153888584E-02;0.996552098509545;-31.8369188550751;0;0;0;1;
-0.996612449489866;1.23480903830976E-02;8.13089797359455E-02;-244.114007874855;-1.05343263785284E-02;-0.999686856525067;2.26983889027879E-02;-53.9628081596404;0.08156380011721;2.17649616338374E-02;0.996430445618518;-31.7486784461125;0;0;0;1;
-0.996529162763033;1.26936426938944E-02;8.22708891283396E-02;-244.139081996627;-1.07274000882376E-02;-0.999647208895757;2.42977495721222E-02;-54.0302954608419;8.25502916418512E-02;2.33308632948381E-02;0.996313765923047;-31.6625900071613;0;0;0;1;
-0.996452978790229;1.30807019311626E-02;8.31285528387643E-02;-244.161470293458;-1.09614210657403E-02;-0.999604453570057;2.58994913295022E-02;-54.0977945673324;8.34344551627126E-02;2.48964182141829E-02;0.996202218453566;-31.5768529201341;0;0;0;1;
-0.996383688049385;1.35089027118851E-02;8.38871607376629E-02;-244.181211351621;-1.12363352345795E-02;-0.999558538150474;0.027504064808376;-54.1648172601901;8.42216774922099E-02;2.64620172701936E-02;0.996095613223144;-31.4900432771901;0;0;0;1;
-0.996320872009608;0.013977664652163;8.45537987844812E-02;-244.198245561652;-1.15517875097118E-02;-0.999509406894626;2.91118830460113E-02;-54.2322106932047;8.49192334123744E-02;2.80280291855465E-02;0.995993550871003;-31.4034679293491;0;0;0;1;
-0.996263986572494;1.44867305672398E-02;8.51363829167877E-02;-244.213636012064;-1.19077123657788E-02;-0.999457006471262;3.07229328306853E-02;-54.2993755828732;8.55352292619572E-02;2.95943719814616E-02;0.995895525495585;-31.3169176837182;0;0;0;1;
-0.9962123797281;1.50355163006833E-02;8.56436087869257E-02;-244.226707303489;-1.23036149552572E-02;-0.999401274183045;3.23375048564111E-02;-54.3666691618453;8.60785428286798E-02;3.11612966815813E-02;0.995800912860404;-31.230543415295;0;0;0;1;
-0.99616526926017;1.56234494193362E-02;0.086085214456693;-244.238156726687;-1.27389431095066E-02;-0.999342150420721;3.39556434329116E-02;-54.4337620926664;8.65590876122555E-02;3.27287980337152E-02;0.995708968590222;-31.1433619807412;0;0;0;1;
-0.996121837732576;1.62507934694868E-02;8.64707817929695E-02;-244.248409941727;-0.013213930101985;-0.999279562518625;3.55773521196529E-02;-54.5008656551795;8.69866452022098E-02;3.42967585086113E-02;0.995618931073665;-31.0567231647219;0;0;0;1;
-0.996081170275352;1.69161562268983E-02;8.68109778852471E-02;-244.257047844612;-1.37270552057873E-02;-0.999213459778609;0.037202550351279;-54.5679348049358;8.73720217132633E-02;3.58651008052305E-02;0.995529921381556;-30.9710629327528;0;0;0;1;
-0.99604228966158;1.76211988099645E-02;8.71163047782468E-02;-244.264965793434;-1.42797842141347E-02;-0.999143741391977;3.88313249843504E-02;-54.6350489149524;8.77259651899848E-02;3.74336398142391E-02;0.995441046793703;-30.8848730540503;0;0;0;1;
-0.996004182717057;1.83651869770812E-02;8.73978713552236E-02;-244.272463388384;-1.48711011088981E-02;-0.999070340564181;4.04636251067596E-02;-54.7022774564309;8.80597431403039E-02;3.90022372726015E-02;0.995351348582899;-30.7976235063143;0;0;0;1;
-0.995965866687324;1.91487287229538E-02;8.76659488174471E-02;-244.279424170969;-0.015501307790976;-0.998993172001614;4.20993082000512E-02;-54.7690378632282;8.83838325178194E-02;4.05705371229936E-02;0.995259930705047;-30.7113924958157;0;0;0;1;
-0.995926276097704;1.99728562410258E-02;8.79314368797318E-02;-244.28615971755;-1.61710228094448E-02;-0.998912132700849;4.37384174878147E-02;-54.8361006931491;8.87093602696771E-02;4.21382979795966E-02;0.995165821983416;-30.6248210357426;0;0;0;1;
-0.99588435923654;2.08389362929187E-02;8.82047717655144E-02;-244.29340403589;-1.68811377109543E-02;-0.998827101696733;4.53811426221072E-02;-54.9029906955039;8.90470112783724E-02;4.37053732427023E-02;0.995068073114651;-30.5377330111514;0;0;0;1;
-0.995839079918872;2.17484400805675E-02;8.84959448810907E-02;-244.300780967985;-1.76326205109683E-02;-0.998737957690362;4.70274660427426E-02;-54.9699406915708;8.94070332817909E-02;4.52713731020728E-02;0.994965770857069;-30.4508734543524;0;0;0;1;
-0.99578938127838;2.27029252456042E-02;8.88148935624706E-02;-244.308934743835;-1.84264711884937E-02;-0.998644574464822;4.86772950307946E-02;-55.0365436081877;8.97996285780742E-02;4.68357884236821E-02;0.994857997721269;-30.3647243598825;0;0;0;1;
-0.995734229417;2.37052571580473E-02;8.91706518446701E-02;-244.318691335761;-1.92649161516478E-02;-0.998546757694278;5.03312597092045E-02;-55.103584582971;9.02341807354758E-02;4.83986929711563E-02;0.994743866101059;-30.2761228410072;0;0;0;1;
-0.995672561108169;2.47579618077862E-02;8.95722857999285E-02;-244.329281847041;-2.01498702914027E-02;-0.998444352917812;5.19890070473595E-02;-55.1703118822566;9.07200847857823E-02;4.99591578557421E-02;0.994622515712773;-30.1885711082523;0;0;0;1;
-0.995603326961669;2.58640275569271E-02;9.00281479393575E-02;-244.340654257834;-2.10836190242255E-02;-0.998337144251165;5.36509777848392E-02;-55.236666827396;9.12660744838828E-02;5.15169728047224E-02;0.994493089549314;-30.1018196311925;0;0;0;1;
-0.995525431285082;2.70279339336405E-02;0.090546156472438;-244.354566997642;-2.20699070158434E-02;-0.998224862032084;5.53176646771978E-02;-55.3032734571558;9.18805467384935E-02;5.30717967314622E-02;0.994354740282727;-30.0137306734723;0;0;0;1;
-0.995437789624173;2.82530694095222E-02;9.11338085294467E-02;-244.369796727201;-2.31114085106583E-02;-0.998107267193546;5.69889986934824E-02;-55.3697406627603;0.092571430715932;5.46227722142789E-02;0.99420666009177;-29.9262470232388;0;0;0;1;
-0.995339260434184;2.95449189806113E-02;9.17978997622562E-02;-244.386698360572;-2.42128200638487E-02;-0.997984006558817;0.058665679893507;-55.4362139529417;9.33461085578171E-02;5.61695684088891E-02;0.994048028820475;-29.8390172419022;0;0;0;1;
-0.99522869243284;3.09085705591612E-02;0.092544638010041;-244.405699357402;-2.53784516780932E-02;-0.997854715131977;6.03481704718935E-02;-55.5025349308262;9.42113790836482E-02;5.77115911656523E-02;0.993878055043116;-29.7517840370856;0;0;0;1;
-0.995104887255307;3.23494226765602E-02;9.33797526934906E-02;-244.427970320961;-0.02661289198571;-0.997718971378652;6.20371512182969E-02;-55.569008200373;9.51736168313528E-02;5.92483670966396E-02;0.993695936217725;-29.6628109807225;0;0;0;1;
-0.994966578140634;0.033874102213589;9.43082901040024E-02;-244.451702543573;-2.79219806292276E-02;-0.997576287635976;6.37331416467594E-02;-55.6354173250049;9.62386168897829E-02;0.060779071608969;0.993500897369244;-29.5753101271966;0;0;0;1;
-0.994812687992539;3.54891393824863E-02;9.53322442563303E-02;-244.478912093564;-2.93115686493634E-02;-0.997426091238858;6.54371794875595E-02;-55.7017925551968;9.74091769412503E-02;6.23033987986521E-02;0.993292373244537;-29.4869116743175;0;0;0;1;
-0.994645694216231;3.71803956652129E-02;9.64238619600473E-02;-244.507758012556;-3.07689707231862E-02;-0.997268516554572;0.067147422360652;-55.7681088988061;9.86570495086273E-02;6.38210315430758E-02;0.993072838474112;-29.3980947447399;0;0;0;1;
-0.994472244686174;3.89087872866108E-02;9.75246677550263E-02;-244.535901756402;-0.032259044306247;-0.99710473259147;6.88585964433007E-02;-55.83437948504;9.99215122448143E-02;6.53319103928471E-02;0.992848141900427;-29.3105205224947;0;0;0;1;
-0.994298401238823;4.06387870977322E-02;9.85858928911535E-02;-244.56313065239;-3.37497836119864E-02;-0.996935930727843;7.05670045414604E-02;-55.9000758695236;0.101151576359762;6.68374072435158E-02;0.992623352331034;-29.223490806573;0;0;0;1;
-0.994128730646155;4.23424236333231E-02;9.95750273146902E-02;-244.588516247783;-3.52157768841034E-02;-0.996763162142341;7.22706555557031E-02;-55.9656070226856;0.102312833810398;6.83397231254139E-02;0.992402018478816;-29.1360744617141;0;0;0;1;
-0.993965972084081;4.40021409041635E-02;0.100476156051064;-244.612974802203;-3.66409243571398E-02;-0.996587178893201;7.39691660622512E-02;-56.0309654911982;0.103388050572598;6.98412948157511E-02;0.992186023151534;-29.0479898396334;0;0;0;1;
-0.993811121116728;4.56103228017121E-02;0.101287481944391;-244.632634353047;-3.80179555916923E-02;-0.996408330238274;7.56642219573042E-02;-56.0959622708431;0.104374760346262;7.13452022612571E-02;0.991975690990944;-28.9614350004576;0;0;0;1;
-0.993664189289782;4.71645028392785E-02;0.102014648923591;-244.653264430175;-3.93443669817152E-02;-0.99622690699072;7.73561282285487E-02;-56.1610743738897;0.105278201494365;7.28523126580567E-02;0.99177065939182;-28.8727001524931;0;0;0;1;
-0.993524699136342;4.86638136446217E-02;0.102666963759542;-244.669720716998;-4.06189197233168E-02;-0.996043130952848;0.079045459339292;-56.2259565566501;0.106107377531218;7.43633950489783E-02;0.991570123546609;-28.7855144676869;0;0;0;1;
-0.993391794753805;5.01091850845696E-02;0.103256049149556;-244.684519760514;-4.18418894968389E-02;-0.995857115696086;8.07332731951766E-02;-56.2906062981306;0.10687374981327;7.58793429573097E-02;0.991372950464767;-28.6979198208592;0;0;0;1;
-0.99326428174673;5.15021070853202E-02;0.103795951616257;-244.697850647955;-4.30137608317206E-02;-0.995668880995808;8.24214522783219E-02;-56.3551610221857;0.10759127745902;7.74016303596273E-02;0.991177635256369;-28.6099103709239;0;0;0;1;
-0.993140579244654;5.28453472545017E-02;0.104303207674282;-244.711371765696;-0.044135988482341;-0.995478364518627;8.41120698592472E-02;-56.4201968994516;0.108276518129648;7.89315846088963E-02;0.99098234120132;-28.5212014143308;0;0;0;1;
-0.993018446020671;5.41462169271331E-02;0.104797676764187;-244.724910336899;-4.52140268420784E-02;-0.995285155618502;8.58088036402943E-02;-56.4851346815753;0.108949794122866;8.04713998755742E-02;0.990784687085267;-28.4313383450663;0;0;0;1;
-0.992894680030329;5.54254641112827E-02;0.105300390766226;-244.737152213926;-4.62664112376497E-02;-0.995088058632482;8.75167113083362E-02;-56.5502907616628;0.109633815762564;8.20230058891216E-02;0.990581976893509;-28.341566340252;0;0;0;1;
-0.992766968956124;5.67029560076202E-02;0.10582306048149;-244.752185798163;-4.73115091906429E-02;-0.994885832504183;8.92401332392657E-02;-56.6161619143418;0.110342042974447;8.35880078866344E-02;0.990372494816859;-28.2499377503937;0;0;0;1;
-0.992634534712829;5.79904330162194E-02;0.106366301872526;-244.764856646138;-4.83605321837823E-02;-0.994677577391213;0.090982283781238;-56.6822976200033;0.111076277495905;8.51682259633236E-02;0.990155762425243;-28.1581487064777;0;0;0;1;
-0.992497815994298;5.92921357209477E-02;0.106922999809194;-244.77975893777;-4.94179343843887E-02;-0.994462738799078;9.27455060982325E-02;-56.7494591963928;0.111830018365949;8.67657984570289E-02;0.989932191218361;-28.064365550239;0;0;0;1;
-0.992358205563601;6.06043388683167E-02;0.107481654066744;-244.794707477713;-5.04807245187544E-02;-0.994241193073862;9.45311929847749E-02;-56.8169770018271;0.112591688426148;8.83830532703944E-02;0.989702757191245;-27.9697730967055;0;0;0;1;
-0.992217523419024;0.061919624068811;0.108029377372067;-244.808766537173;-5.15423349539054E-02;-0.99401294034964;9.63413832418934E-02;-56.885175110097;0.113348021278356;9.00235223296614E-02;0.989468539924157;-27.8736579157867;0;0;0;1;
-0.992077654078904;6.32289348005861E-02;0.108554272515093;-244.822881203319;-5.25945045234098E-02;-0.993778044757085;9.81784897659483E-02;-56.9548328928004;0.114086574018308;9.16913276311811E-02;0.989230485815109;-27.7755689856285;0;0;0;1;
-0.991940411877284;6.45228407222076E-02;0.109045964207123;-244.836635698621;-5.36285972026726E-02;-0.993536661276662;0.100044371462353;-57.0249220944515;0.114796310249058;9.33900729433298E-02;0.988989434437417;-27.676002869307;0;0;0;1;
-0.991807466594552;6.57925506125333E-02;0.109495614027198;-244.847009140096;-5.46364381623784E-02;-0.993288845347255;0.101941793851423;-57.0963828240392;0.115467782659166;9.51241819550349E-02;0.988745963923576;-27.5742472072398;0;0;0;1;
-0.991680344466014;6.70287483407599E-02;0.109896502654267;-244.85651925206;-5.56093390213049E-02;-0.993034825555051;0.10387221307194;-57.168899704722;0.116093478771987;9.68967601662715E-02;0.988500542263836;-27.4705349725336;0;0;0;1;
-0.991560330602863;6.82233169087703E-02;0.110243774448749;-244.867552756146;-0.056539491741665;-0.992774622031384;0.10583872506808;-57.2430438319129;0.11666789039121;0.098712354244076;0.988253244098524;-27.3636689199984;0;0;0;1;
-0.991448436526676;0.069368711386366;0.110534969984185;-244.874955914176;-5.74195224589478E-02;-0.99250828052312;0.107843922098682;-57.3184037245683;0.117187866903515;0.100574822762137;0.988003901245824;-27.2544498551624;0;0;0;1;
-0.99134537185387;7.04583639322421E-02;0.110769908620994;-244.879068018867;-5.82428249564136E-02;-0.992235789401902;0.109890452592935;-57.3952192832462;0.117652569224;0.102487839190682;0.987752051768568;-27.1425127997782;0;0;0;1;
-0.991251519957545;7.14863654591547E-02;0.110950997000012;-244.885701514133;-5.90032318860207E-02;-0.991957130532579;0.111980667137579;-57.4733722171818;0.118063723509218;0.104454539102008;0.987496939971019;-27.0275413614227;0;0;0;1;
-0.991166875698449;7.24486160489113E-02;0.111082953466194;-244.887672444498;-5.96959289732879E-02;-0.991671988021782;0.114118641058082;-57.5541081994097;0.118425590909193;0.106479416816231;0.987237313523088;-26.9086008194522;0;0;0;1;
-0.991091057395909;7.33418853565887E-02;0.111173215309261;-244.890518658336;-6.03168483062526E-02;-0.991380152565905;0.116306796485865;-57.6357744363988;0.118745078888596;0.10856500794798;0.986971755061408;-26.7867458853484;0;0;0;1;
-0.991023248146173;0.074165397005165;0.111231360330059;-244.891463361117;-6.08639442461588E-02;-0.991081112003333;0.118548765160324;-57.7199032083537;0.119031516518146;0.11071460299935;0.986698421382181;-26.6604847591875;0;0;0;1;
